"file","segment","start","end","dur","filedur","mean_intensity","nsyll","npause","dur(s)","phonationtime(s)","speechrate(nsyll/dur)","articulationrate(nsyll/phonationtime)","ASD(speakingtime/nsyll)","nrFP","tFP(s)","pints","pintsrate","speaker","session"
"hist251_01_20min","in",256.47,256.676,0.206,1200.014,"37.802",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",258.027,258.148,0.121,1200.014,"39.787",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",258.148,258.73,0.582,1200.014,"38.907",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",258.73,258.814,0.084,1200.014,"31.788",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",260.798,260.975,0.177,1200.014,"37.053",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",260.975,261.474,0.499,1200.014,"38.622",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",263.106,263.306,0.2,1200.014,"41.100",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",263.999,264.364,0.366,1200.014,"32.694",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","ex",265.052,265.134,0.082,1200.014,"51.394",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",265.134,265.371,0.237,1200.014,"31.356",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",265.371,265.808,0.437,1200.014,"35.481",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",265.808,265.86,0.053,1200.014,"28.993",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",267.981,268.075,0.094,1200.014,"33.188",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",268.677,268.763,0.086,1200.014,"40.874",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",270.029,270.534,0.505,1200.014,"38.305",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",272.387,272.673,0.287,1200.014,"31.279",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",272.673,272.982,0.309,1200.014,"31.600",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",274.162,274.231,0.069,1200.014,"35.624",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",274.231,274.519,0.288,1200.014,"35.273",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",274.519,274.585,0.066,1200.014,"33.536",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","uh",274.585,274.894,0.308,1200.014,"62.903",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",275.658,276.225,0.567,1200.014,"34.355",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",277.591,277.732,0.141,1200.014,"31.470",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",277.732,278.159,0.428,1200.014,"35.996",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",279.294,279.362,0.067,1200.014,"36.663",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",279.99,280.229,0.239,1200.014,"33.109",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",280.229,280.689,0.461,1200.014,"35.334",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","ex",281.556,281.703,0.147,1200.014,"38.822",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",281.703,282.572,0.869,1200.014,"33.947",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","cl",282.572,282.632,0.059,1200.014,"48.819",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",282.632,282.879,0.247,1200.014,"42.209",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",283.167,283.29,0.123,1200.014,"49.784",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",283.681,283.789,0.108,1200.014,"49.218",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",284.193,284.273,0.079,1200.014,"42.750",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",284.789,284.904,0.116,1200.014,"52.266",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",285.29,285.409,0.119,1200.014,"38.909",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",286.105,286.179,0.074,1200.014,"39.565",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",286.55,286.649,0.099,1200.014,"39.656",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",287.623,288.031,0.409,1200.014,"40.894",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",288.031,288.127,0.096,1200.014,"29.780",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",288.592,288.724,0.132,1200.014,"39.735",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",290.365,290.82,0.455,1200.014,"37.192",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",290.82,290.938,0.118,1200.014,"26.576",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",291.61,291.797,0.187,1200.014,"37.308",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",292.403,292.47,0.067,1200.014,"31.810",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",292.47,292.716,0.246,1200.014,"34.615",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",292.716,292.789,0.073,1200.014,"29.600",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",293.485,293.542,0.056,1200.014,"35.744",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",293.542,293.77,0.229,1200.014,"34.040",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",296.401,296.449,0.048,1200.014,"34.685",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",296.449,296.74,0.291,1200.014,"40.206",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",296.74,296.793,0.052,1200.014,"34.225",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","uh",296.793,297.354,0.562,1200.014,"67.182",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","uh",297.354,297.624,0.269,1200.014,"68.083",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",300.175,300.475,0.299,1200.014,"31.962",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",300.475,300.954,0.479,1200.014,"39.790",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","uh",301.941,302.104,0.163,1200.014,"69.646",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",302.875,302.983,0.108,1200.014,"41.674",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",303.73,303.823,0.093,1200.014,"39.871",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",303.823,304.161,0.338,1200.014,"33.321",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",304.918,305.05,0.132,1200.014,"30.954",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",306.396,306.749,0.353,1200.014,"36.351",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",308.977,309.021,0.044,1200.014,"37.957",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",309.021,309.362,0.34,1200.014,"36.388",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",309.362,309.406,0.044,1200.014,"28.525",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",313.314,313.773,0.458,1200.014,"32.810",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","cl",313.773,313.822,0.05,1200.014,"52.422",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",313.822,314.123,0.301,1200.014,"39.647",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","ex",315.455,315.506,0.05,1200.014,"47.418",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",315.506,315.897,0.391,1200.014,"38.729",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",317.891,318.248,0.357,1200.014,"37.680",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","uh",320.651,320.783,0.132,1200.014,"54.226",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","ex",320.783,320.852,0.069,1200.014,"45.776",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",320.852,321.11,0.258,1200.014,"32.982",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",321.617,322.043,0.426,1200.014,"37.174",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",323.774,324.223,0.45,1200.014,"39.802",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","ex",325.873,325.95,0.077,1200.014,"36.773",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",325.95,326.346,0.396,1200.014,"32.887",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",327.625,327.962,0.337,1200.014,"35.064",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","cl",327.962,328.025,0.063,1200.014,"42.919",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",328.025,328.101,0.077,1200.014,"32.467",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",328.951,329.224,0.273,1200.014,"32.044",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",330.051,330.266,0.215,1200.014,"35.250",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",331.026,331.332,0.306,1200.014,"33.354",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",332.892,333.465,0.573,1200.014,"40.048",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",336.255,336.604,0.349,1200.014,"36.317",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",336.604,336.656,0.052,1200.014,"25.559",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",337.119,337.159,0.04,1200.014,"33.553",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",337.895,338.275,0.38,1200.014,"33.587",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",338.275,338.313,0.039,1200.014,"29.154",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",340.538,341.102,0.564,1200.014,"34.214",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",341.102,341.16,0.058,1200.014,"30.124",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",343.21,344.438,1.228,1200.014,"29.666",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","cl",344.438,344.541,0.103,1200.014,"38.286",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",344.541,345.664,1.124,1200.014,"34.894",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",347.323,347.441,0.118,1200.014,"42.997",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","uh",347.441,347.601,0.16,1200.014,"72.613",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",349.552,349.805,0.252,1200.014,"39.347",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","uh",349.805,350.217,0.413,1200.014,"67.998",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",353.41,354.153,0.743,1200.014,"32.342",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","cl",354.153,354.236,0.083,1200.014,"42.672",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",354.236,354.708,0.472,1200.014,"42.634",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",356.852,356.976,0.124,1200.014,"42.243",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",358.072,358.119,0.047,1200.014,"44.316",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",358.119,358.53,0.411,1200.014,"39.553",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",358.53,358.593,0.063,1200.014,"42.289",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",359.287,359.681,0.394,1200.014,"35.193",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",360.442,360.996,0.554,1200.014,"32.915",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",361.596,361.671,0.075,1200.014,"45.256",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",362.822,362.892,0.07,1200.014,"41.437",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",362.892,363.2,0.308,1200.014,"33.030",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",364.277,364.34,0.063,1200.014,"41.390",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",364.34,364.975,0.635,1200.014,"39.378",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",364.975,365.235,0.26,1200.014,"29.709",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",365.777,365.877,0.1,1200.014,"42.345",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",366.319,366.383,0.064,1200.014,"48.726",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",369.11,369.485,0.376,1200.014,"27.843",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",370.991,371.364,0.373,1200.014,"39.107",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",373.749,374.113,0.364,1200.014,"38.813",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","ex",376.379,376.549,0.17,1200.014,"32.774",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",376.549,376.974,0.425,1200.014,"24.906",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",376.974,377.728,0.754,1200.014,"41.545",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","uh",377.728,377.933,0.205,1200.014,"73.490",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",379.964,380.046,0.082,1200.014,"41.894",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",380.67,380.918,0.248,1200.014,"37.723",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",380.918,380.966,0.048,1200.014,"27.617",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",381.574,381.748,0.174,1200.014,"41.503",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",383.909,384.255,0.347,1200.014,"35.965",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",384.255,385.032,0.777,1200.014,"34.968",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",387.824,388.418,0.594,1200.014,"34.949",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",389.83,390.105,0.275,1200.014,"35.936",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",391.685,391.957,0.272,1200.014,"38.305",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",392.865,393.704,0.84,1200.014,"34.617",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","cl",393.704,393.824,0.12,1200.014,"44.804",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",393.824,394.251,0.427,1200.014,"38.448",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",394.681,395.103,0.422,1200.014,"39.354",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",395.943,396.03,0.087,1200.014,"40.869",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",398.205,398.668,0.463,1200.014,"38.165",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","cl",398.668,398.728,0.06,1200.014,"43.273",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",398.728,399.079,0.351,1200.014,"39.686",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",399.079,399.123,0.044,1200.014,"31.697",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",400.402,400.443,0.041,1200.014,"40.266",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",401.068,401.331,0.263,1200.014,"30.624",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",401.331,401.691,0.36,1200.014,"33.282",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",403.708,404.178,0.47,1200.014,"29.188",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",404.178,404.498,0.32,1200.014,"32.373",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",404.824,404.867,0.043,1200.014,"42.091",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",405.156,405.219,0.063,1200.014,"37.755",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",405.773,406.166,0.392,1200.014,"36.918",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",406.521,406.769,0.248,1200.014,"38.035",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",407.261,407.772,0.51,1200.014,"39.711",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",407.772,407.838,0.067,1200.014,"26.974",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","ex",409.267,409.706,0.439,1200.014,"47.357",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",409.706,410.78,1.074,1200.014,"26.416",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","cl",410.78,410.902,0.123,1200.014,"43.479",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",410.902,411.843,0.94,1200.014,"36.669",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",411.843,411.949,0.106,1200.014,"27.830",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","ex",411.949,412.115,0.166,1200.014,"36.590",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",412.115,412.189,0.074,1200.014,"30.657",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",415.446,415.748,0.302,1200.014,"38.927",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",416.257,416.392,0.135,1200.014,"39.630",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",416.791,416.883,0.092,1200.014,"41.670",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","sil",417.311,417.514,0.203,1200.014,"30.912",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",420.025,420.601,0.576,1200.014,"34.736",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
"hist251_01_20min","in",423.733,424.449,0.716,1200.014,"35.608",3206,513,1200.01,785.79,2.67,4.08,0.245,300,55.353,1179,0.982488537633728,"4","first"
