"file","segment","start","end","dur","filedur","mean_intensity","nsyll","npause","dur(s)","phonationtime(s)","speechrate(nsyll/dur)","articulationrate(nsyll/phonationtime)","ASD(speakingtime/nsyll)","nrFP","tFP(s)"
"engl310_01_20min","in",106.397,106.728,0.331,1200.47,"58.629",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",106.728,106.818,0.09,1200.47,"50.023",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",106.818,107.097,0.279,1200.47,"74.941",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",107.097,107.702,0.604,1200.47,"48.579",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",107.702,108.884,1.182,1200.47,"75.440",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",108.884,109.424,0.54,1200.47,"54.162",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","other",109.424,109.56,0.136,1200.47,"71.330",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",109.56,109.85,0.29,1200.47,"60.099",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",109.85,110.231,0.381,1200.47,"83.799",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",110.231,110.399,0.168,1200.47,"49.701",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",110.399,110.737,0.338,1200.47,"60.738",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",110.737,111.046,0.309,1200.47,"81.200",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",111.046,111.097,0.05,1200.47,"52.101",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",111.097,112.111,1.015,1200.47,"79.070",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",112.111,112.585,0.474,1200.47,"47.956",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",112.585,113.25,0.665,1200.47,"79.239",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",113.25,113.547,0.297,1200.47,"79.046",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",113.547,113.571,0.024,1200.47,"55.002",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",113.571,114.716,1.145,1200.47,"80.674",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",114.716,115.873,1.157,1200.47,"49.196",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","cl",115.873,115.923,0.05,1200.47,"70.248",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",115.923,116.006,0.084,1200.47,"44.629",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",116.006,116.226,0.219,1200.47,"79.470",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",116.226,117.886,1.661,1200.47,"83.358",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",117.886,118.159,0.272,1200.47,"51.956",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","cl",118.159,118.266,0.108,1200.47,"57.308",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",118.266,118.651,0.385,1200.47,"64.821",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",118.651,118.957,0.306,1200.47,"82.499",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",118.957,119.086,0.129,1200.47,"45.506",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",119.086,119.651,0.565,1200.47,"81.910",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",119.651,119.928,0.277,1200.47,"55.757",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",119.928,120.827,0.899,1200.47,"80.945",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","ex",120.827,121.12,0.293,1200.47,"54.893",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",121.12,121.551,0.431,1200.47,"59.015",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",121.551,121.923,0.372,1200.47,"81.034",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",121.923,122.794,0.872,1200.47,"79.534",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",122.794,123.18,0.386,1200.47,"53.851",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",123.18,123.995,0.814,1200.47,"78.894",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",123.995,124.346,0.351,1200.47,"49.476",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",124.346,126.158,1.812,1200.47,"81.017",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",126.158,126.623,0.465,1200.47,"59.222",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",126.623,126.95,0.327,1200.47,"82.171",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",126.95,130.143,3.193,1200.47,"80.293",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",130.143,131.379,1.236,1200.47,"53.088",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","cl",131.379,131.425,0.046,1200.47,"71.894",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",131.425,131.603,0.178,1200.47,"49.650",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",131.603,131.963,0.36,1200.47,"59.055",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",131.963,132.065,0.102,1200.47,"54.153",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",132.065,132.289,0.224,1200.47,"77.132",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",132.289,133.27,0.981,1200.47,"81.224",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","other",133.27,133.34,0.07,1200.47,"53.059",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",133.34,133.672,0.333,1200.47,"82.520",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",133.672,135.73,2.057,1200.47,"78.285",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",135.73,135.797,0.068,1200.47,"48.447",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",135.797,136.117,0.32,1200.47,"55.261",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",136.117,136.502,0.384,1200.47,"77.559",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",136.502,136.709,0.207,1200.47,"80.620",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",136.709,139.134,2.425,1200.47,"78.525",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",139.134,139.355,0.221,1200.47,"58.611",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",139.355,140.476,1.121,1200.47,"80.844",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",140.476,140.743,0.267,1200.47,"57.981",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",140.743,140.815,0.072,1200.47,"46.910",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",140.815,142.569,1.754,1200.47,"79.825",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",142.569,142.884,0.314,1200.47,"52.807",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",142.884,143.397,0.514,1200.47,"59.105",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",143.397,143.598,0.201,1200.47,"70.625",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",143.598,143.677,0.079,1200.47,"48.095",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",143.677,144.039,0.362,1200.47,"81.098",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",144.039,144.29,0.25,1200.47,"83.681",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",144.29,145.103,0.814,1200.47,"82.962",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",145.103,145.44,0.337,1200.47,"80.626",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",145.44,146.685,1.245,1200.47,"80.673",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",146.685,146.874,0.189,1200.47,"81.457",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",146.874,147.37,0.496,1200.47,"59.262",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",147.37,150.132,2.763,1200.47,"78.735",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",150.132,150.208,0.076,1200.47,"61.330",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",150.208,150.576,0.368,1200.47,"49.722",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",150.576,150.667,0.091,1200.47,"44.587",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",150.667,151.318,0.652,1200.47,"80.795",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",151.318,152.276,0.958,1200.47,"48.073",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","other",152.276,152.32,0.044,1200.47,"58.135",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",152.32,152.452,0.132,1200.47,"42.878",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",152.452,153.616,1.164,1200.47,"78.387",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",153.616,153.851,0.234,1200.47,"47.895",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",153.851,154.239,0.388,1200.47,"57.488",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",154.239,154.681,0.442,1200.47,"79.395",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",154.681,154.773,0.093,1200.47,"43.318",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","other",154.773,154.846,0.072,1200.47,"69.193",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",154.846,155.138,0.292,1200.47,"43.423",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",155.138,157.807,2.669,1200.47,"79.541",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",157.807,158.846,1.039,1200.47,"49.588",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","cl",158.846,158.917,0.07,1200.47,"72.811",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",158.917,158.981,0.064,1200.47,"42.869",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",158.981,159.176,0.195,1200.47,"80.247",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",159.176,161.691,2.515,1200.47,"78.429",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",161.691,162.046,0.356,1200.47,"48.648",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",162.046,162.844,0.798,1200.47,"78.916",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",162.844,162.979,0.135,1200.47,"57.331",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",162.979,163.57,0.591,1200.47,"60.467",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",163.57,163.763,0.193,1200.47,"81.366",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",163.763,165.369,1.606,1200.47,"80.959",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",165.369,165.498,0.129,1200.47,"51.398",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",165.498,165.868,0.37,1200.47,"52.615",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",165.868,166.513,0.645,1200.47,"76.696",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","other",166.513,167.002,0.489,1200.47,"57.226",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",167.002,167.067,0.064,1200.47,"43.590",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",167.067,168.156,1.09,1200.47,"79.896",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","um",168.156,168.672,0.516,1200.47,"79.165",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",168.672,171.362,2.69,1200.47,"79.149",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",171.362,171.643,0.281,1200.47,"55.956",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",171.643,172.44,0.797,1200.47,"76.383",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",172.44,172.664,0.225,1200.47,"53.714",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",172.664,172.721,0.057,1200.47,"46.668",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",172.721,174.931,2.209,1200.47,"78.982",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",174.931,175.148,0.217,1200.47,"50.272",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",175.148,175.495,0.347,1200.47,"80.894",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",175.495,176.857,1.362,1200.47,"45.919",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","cl",176.857,176.919,0.061,1200.47,"65.666",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",176.919,176.993,0.074,1200.47,"46.877",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",176.993,177.412,0.42,1200.47,"61.041",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",177.412,177.732,0.32,1200.47,"82.614",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",177.732,178.033,0.301,1200.47,"51.085",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",178.033,178.416,0.383,1200.47,"80.141",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",178.416,178.61,0.194,1200.47,"83.644",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",178.61,178.647,0.037,1200.47,"65.879",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",178.647,179.871,1.225,1200.47,"80.383",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",179.871,180.008,0.137,1200.47,"62.548",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",180.008,181.212,1.204,1200.47,"76.255",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",181.212,181.274,0.062,1200.47,"59.140",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",181.274,182.211,0.937,1200.47,"77.575",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",182.211,182.677,0.466,1200.47,"63.400",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",182.677,182.987,0.31,1200.47,"82.548",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",182.987,183.362,0.376,1200.47,"82.744",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",183.362,183.661,0.299,1200.47,"82.826",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",183.661,184.079,0.417,1200.47,"75.151",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",184.079,184.206,0.128,1200.47,"51.120",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",184.206,185.091,0.884,1200.47,"77.256",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",185.091,185.164,0.073,1200.47,"54.049",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",185.164,186.889,1.725,1200.47,"77.577",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",186.889,186.97,0.081,1200.47,"54.797",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",186.97,187.367,0.396,1200.47,"61.216",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",187.367,187.511,0.144,1200.47,"49.234",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",187.511,187.786,0.276,1200.47,"77.738",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",187.786,188.968,1.182,1200.47,"79.630",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",188.968,189.359,0.391,1200.47,"79.528",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",189.359,189.874,0.515,1200.47,"48.585",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",189.874,190.149,0.274,1200.47,"76.237",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",190.149,190.26,0.112,1200.47,"52.902",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",190.26,190.789,0.529,1200.47,"76.513",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",190.789,190.845,0.056,1200.47,"54.717",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",190.845,191.778,0.932,1200.47,"81.945",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",191.778,191.895,0.117,1200.47,"47.867",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",191.895,192.417,0.522,1200.47,"81.896",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",192.417,192.624,0.207,1200.47,"49.896",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",192.624,193.188,0.564,1200.47,"80.689",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",193.188,193.333,0.145,1200.47,"48.715",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",193.333,193.817,0.483,1200.47,"59.339",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",193.817,193.913,0.096,1200.47,"48.116",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",193.913,194.141,0.228,1200.47,"75.897",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",194.141,194.342,0.202,1200.47,"68.238",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",194.342,194.49,0.148,1200.47,"43.577",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",194.49,196.334,1.844,1200.47,"77.497",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",196.334,196.483,0.149,1200.47,"47.987",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",196.483,196.788,0.305,1200.47,"81.534",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",196.788,197.259,0.471,1200.47,"51.724",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",197.259,199.733,2.474,1200.47,"77.186",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",199.733,199.795,0.062,1200.47,"54.515",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",199.795,200.113,0.318,1200.47,"57.317",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",200.113,200.163,0.051,1200.47,"52.762",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",200.163,200.35,0.186,1200.47,"76.663",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",200.35,201.816,1.467,1200.47,"79.264",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",201.816,201.95,0.134,1200.47,"50.645",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",201.95,202.97,1.019,1200.47,"79.643",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",202.97,203.039,0.069,1200.47,"53.892",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",203.039,203.339,0.3,1200.47,"54.081",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",203.339,203.428,0.09,1200.47,"44.340",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",203.428,204.53,1.102,1200.47,"79.965",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",204.53,205.585,1.055,1200.47,"48.764",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","cl",205.585,205.642,0.057,1200.47,"66.044",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",205.642,205.713,0.071,1200.47,"45.906",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",205.713,205.869,0.156,1200.47,"76.394",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",205.869,209.409,3.54,1200.47,"76.879",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",209.409,209.477,0.068,1200.47,"51.677",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",209.477,209.85,0.373,1200.47,"58.941",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",209.85,209.893,0.043,1200.47,"48.872",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",209.893,210.894,1.001,1200.47,"79.566",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",210.894,211,0.106,1200.47,"51.399",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","in",211,211.368,0.368,1200.47,"57.394",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",211.368,211.604,0.235,1200.47,"76.077",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",211.604,212.432,0.828,1200.47,"77.774",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",212.432,212.476,0.044,1200.47,"54.638",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",212.476,212.657,0.181,1200.47,"75.801",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",212.657,213.905,1.248,1200.47,"74.220",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","ex",213.905,214.105,0.2,1200.47,"62.207",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",214.105,214.228,0.123,1200.47,"46.923",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","uh",214.228,214.556,0.328,1200.47,"72.979",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","other",214.556,214.785,0.228,1200.47,"58.697",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",214.785,214.882,0.097,1200.47,"43.059",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","np",214.882,215.718,0.836,1200.47,"75.893",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
"engl310_01_20min","sil",215.718,215.851,0.133,1200.47,"44.814",3127,461,1200.47,891.71,2.6,3.51,0.285,621,134.378
